bolge,bolge_adi,bina_serial,tellcordia_id,location_id,ad,site_adi,blok_adi,kapi_no,mahalle,cadde,sokak,ilce,il,obek,lat,lon,kat,toplam_hp,res_hp,aktif_res,firsat,penetrasyon,ofis_km
7,Yıldırım · Osmangazi Doğu,BN-0000405812,16014741236,O27166402,BİA PORT ZAFER SİT. B BLK.,BİA PORT ZAFER,B,4B,Namık Kemal,3. Namık Kemal Sk.,3. Namık Kemal Sk.,Osmangazi,Bursa,BRS-BURSA MERKEZ,40.194119464741895,29.077216712597423,17,91,89,0,89,0.0,10.90886606045473
7,Yıldırım · Osmangazi Doğu,BN-0000283744,110359,O14695753,AYTÜRK  APT.,,,15,Orhanbey,Taşkapı Sk.,Taşkapı Sk.,Osmangazi,Bursa,BRS-MAKSEM,40.182045448180624,29.06474256047218,6,9,9,0,9,0.0,10.362696796653577
7,Yıldırım · Osmangazi Doğu,BN0001096548,112776,O32108787,KENT APT., , ,1/1,Orhanbey,Taşkapı Sk.,Taşkapı Sk.,Osmangazi,Bursa,BRS-MAKSEM,40.182468690993005,29.064149660875408,5,11,6,0,6,0.0,10.29757467217799
7,Yıldırım · Osmangazi Doğu,BN-0000340032,112474,O23584463,KENT APT. B BLOK APT.,,,5,Orhanbey,Taşkapı Cd.,Taşkapı Cd.,Osmangazi,Bursa,BRS-MAKSEM,40.18240554093452,29.06434627054375,2,7,7,0,7,0.0,10.31568140077346
7,Yıldırım · Osmangazi Doğu,BN-0000265376,110273,O13732736,KORUYUCU İŞ HANI APT.,,,39,Orhanbey,Atatürk Cd.,Atatürk Cd.,Osmangazi,Bursa,BRS-MAKSEM,40.18294720611335,29.065084840262497,9,340,0,7,0,,10.348900512827324
7,Yıldırım · Osmangazi Doğu,BN-0000283299,112771,O14644477,PETEK  APT.,,,49,Orhanbey,Atatürk Cd.,Atatürk Cd.,Osmangazi,Bursa,BRS-MAKSEM,40.18308929907607,29.06433633656562,8,9,0,0,0,,10.284317369692168
7,Yıldırım · Osmangazi Doğu,BN0001095754,110415,O32105335,SABAH APT., , ,36,Orhanbey,Ressam Şefik Bursalı Cd.,Ressam Şefik Bursalı Cd.,Osmangazi,Bursa,BRS-MAKSEM,40.18184046905805,29.065134851042917,5,9,8,2,6,0.25,10.402402652688949
7,Yıldırım · Osmangazi Doğu,BN0001094526,110414,O32078966,SEVGİ APT.,,,21,Orhanbey,Taşkapı Sk.,Taşkapı Sk.,Osmangazi,Bursa,BRS-MAKSEM,40.1818670655857,29.06503113484741,5,15,8,3,5,0.375,10.39315637242311
7,Yıldırım · Osmangazi Doğu,BN-0000275761,110412,O14230632,TAŞKAPI  APT.,,,17,Orhanbey,Taşkapı Sk.,Taşkapı Sk.,Osmangazi,Bursa,BRS-MAKSEM,40.181961316794805,29.06484577630517,6,16,16,0,16,0.0,10.374512333699563
7,Yıldırım · Osmangazi Doğu,BN0001095753,110413,O32105333,UYAR APT.,,,19,Orhanbey,Taşkapı Sk.,Taşkapı Sk.,Osmangazi,Bursa,BRS-MAKSEM,40.18190059542587,29.06494244348055,6,10,8,0,8,0.0,10.384760164275423
7,Yıldırım · Osmangazi Doğu,BN-0000342277,112856,O23772484,ŞUAYİP SİTESİ SİT. A BLK.,ŞUAYİP SİTESİ,ŞUAYİP SİTESİ,13,Orhanbey,Taşkapı Sk.,Taşkapı Sk.,Osmangazi,Bursa,BRS-MAKSEM,40.18222988354896,29.0645593713078,5,7,7,1,6,0.1428571428571428,10.340144893136884
7,Yıldırım · Osmangazi Doğu,BN-0000342278,112855,O23772485,ŞUAYİP SİTESİ SİT. B BLK.,ŞUAYİP SİTESİ,ŞUAYİP SİTESİ,13/1,Orhanbey,Taşkapı Sk.,Taşkapı Sk.,Osmangazi,Bursa,BRS-MAKSEM,40.18213333528777,29.064662006035302,10,15,15,2,13,0.1333333333333333,10.35247122798745
7,Yıldırım · Osmangazi Doğu,BN0001085317,1600422661,O31325199,NETONLINE,NETONLINE,NETONLINE,15A,Osmangazi,Cemal Nadir Cd.,Cemal Nadir Cd.,Osmangazi,Bursa,BRS-BURSA MERKEZ,40.18770210954556,29.05846230769008,2,10,10,0,10,0.0,9.625922022748233
7,Yıldırım · Osmangazi Doğu,BN-00009972-1,16014721375,O933987,BANUŞOĞLU İŞ MERKEZİ,BANUŞOĞLU İŞ MERKEZİ,BANUŞOĞLU İŞ MERKEZİ,4,Sakarya,5. Güler Sk.,5. Güler Sk.,Osmangazi,Bursa,BRS-BURSA MERKEZ,40.193090547385104,29.068719887505228,13,96,0,8,0,,10.247619544969568
7,Yıldırım · Osmangazi Doğu,BN-00019552-1,16014723459,O3452485,BİLGİ İŞ MERKEZİ,BİLGİ İŞ MERKEZİ,BİLGİ İŞ MERKEZİ,18,Sakarya,Kıbrıs Şehitleri Cd.,Kıbrıs Şehitleri Cd.,Osmangazi,Bursa,BRS-BURSA MERKEZ,40.193702774289385,29.06858965951472,15,140,0,5,0,,10.217251366532173
7,Yıldırım · Osmangazi Doğu,BN-0000334660,16014744322,O23245526,A BLOK,BOTANİK 224 7.ETAP,A,118C,Soğanlı,1. Nilüfer Cd.,1. Nilüfer Cd.,Osmangazi,Bursa,BRS-SOGANLI,40.21048925,29.042292600000003,7,25,21,0,21,0.0,7.6247528837269085
7,Yıldırım · Osmangazi Doğu,BN-0000334661,16014744323,O23245527,B BLOK,BOTANİK 224 7.ETAP,B,116D,Soğanlı,1. Nilüfer Cd.,1. Nilüfer Cd.,Osmangazi,Bursa,BRS-SOGANLI,40.2102817,29.04231645,7,26,22,3,19,0.1363636363636363,7.6301029981925055
7,Yıldırım · Osmangazi Doğu,BN-0000240505,16014741387,O11632073,BOSTANCIKENT 2 SİT. A BLK.,BOSTANCIKENT 2,BOSTANCIKENT 2,36,Soğanlı,4.Tabak Sk.,4.Tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21083807663386,29.042899971587463,7,21,17,7,10,0.4117647058823529,7.670410036016189
7,Yıldırım · Osmangazi Doğu,BN-0000240506,16014741388,O11632074,BOSTANCIKENT 2 SİT. B BLK.,BOSTANCIKENT 2,BOSTANCIKENT 2,38,Soğanlı,4.tabak Sk.,4.tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21105729280436,29.042935080200937,11,21,17,12,5,0.7058823529411765,7.670049879812813
7,Yıldırım · Osmangazi Doğu,BN-0000245349,16014741554,O12297852,BOSTANCIKENT 3-4 SİT. A BLK.,BOSTANCIKENT 3-4,BOSTANCIKENT 3-4,21A,Soğanlı,4. Tabak Sk.,4. Tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21107400050671,29.04354192129356,13,33,29,9,20,0.3103448275862069,7.720912766738928
7,Yıldırım · Osmangazi Doğu,BN-0000245350,16014741555,O12297853,BOSTANCIKENT 3-4 SİT. B BLK.,BOSTANCIKENT 3-4,BOSTANCIKENT 3-4,21B,Soğanlı,4.tabak Sk.,4.tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21087223538522,29.0435211039558,9,21,16,5,11,0.3125,7.722183535841597
7,Yıldırım · Osmangazi Doğu,BN-0000245343,16014741558,O12297596,BOSTANCIKENT 5 SİT. A BLK.,BOSTANCIKENT 5,BOSTANCIKENT 5,8,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21169712314891,29.04401310235757,6,28,24,7,17,0.2916666666666667,7.751711175828609
7,Yıldırım · Osmangazi Doğu,BN-0000245344,16014741559,O12297597,BOSTANCIKENT 5 SİT. B BLK.,BOSTANCIKENT 5,BOSTANCIKENT 5,6,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21171224818119,29.04452875522847,4,28,24,8,16,0.3333333333333333,7.794994425023174
7,Yıldırım · Osmangazi Doğu,BN-0000245345,16014741560,O12297669,BOSTANCIKENT 5 SİT. C BLK.,BOSTANCIKENT 5,BOSTANCIKENT 5,4,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21171087412878,29.045140942660964,4,25,25,9,16,0.36,7.846651601455124
7,Yıldırım · Osmangazi Doğu,BN-0000245346,16014741561,O12297805,BOSTANCIKENT 5 SİT. D BLK.,BOSTANCIKENT 5,BOSTANCIKENT 5,14,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21210734147495,29.044004251565184,7,25,25,11,14,0.44,7.745439248382644
7,Yıldırım · Osmangazi Doğu,BN-0000245347,16014741562,O12297850,BOSTANCIKENT 5 SİT. E BLK.,BOSTANCIKENT 5,BOSTANCIKENT 5,12,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.212148967908384,29.04444660725685,4,25,25,7,18,0.28,7.782230516164878
7,Yıldırım · Osmangazi Doğu,BN-0000245348,16014741563,O12297851,BOSTANCIKENT 5 SİT. F BLK.,BOSTANCIKENT 5,BOSTANCIKENT 5,10,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21217080961674,29.04502080498189,3,25,25,3,22,0.12,7.83041750152854
7,Yıldırım · Osmangazi Doğu,BN-0000245353,16014741564,O12297856,BOSTANCIKENT 6 SİT. A BLK.,BOSTANCIKENT 6,BOSTANCIKENT 6,20,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.211740902703184,29.045627472793846,4,28,24,13,11,0.5416666666666666,7.887288891959024
7,Yıldırım · Osmangazi Doğu,BN-0000245354,16014741565,O12297857,BOSTANCIKENT 6 SİT. B BLK.,BOSTANCIKENT 6,BOSTANCIKENT 6,18,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21180338975757,29.046325987043065,2,28,24,13,11,0.5416666666666666,7.94538974674992
7,Yıldırım · Osmangazi Doğu,BN-0000245355,16014741566,O12297858,BOSTANCIKENT 6 SİT. C BLK.,BOSTANCIKENT 6,BOSTANCIKENT 6,16,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21223746458576,29.04563305361377,2,25,25,14,11,0.56,7.8812538122285565
7,Yıldırım · Osmangazi Doğu,BN-0000245356,16014741567,O12297859,BOSTANCIKENT 6 SİT. D BLK.,BOSTANCIKENT 6,BOSTANCIKENT 6,26,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21234372407973,29.04629381960981,3,25,25,5,20,0.2,7.935714892364357
7,Yıldırım · Osmangazi Doğu,BN-0000245357,16014741568,O12297860,BOSTANCIKENT 6 SİT. E BLK.,BOSTANCIKENT 6,BOSTANCIKENT 6,24,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21251093870087,29.045598302370323,8,25,25,12,13,0.48,7.87489639019036
7,Yıldırım · Osmangazi Doğu,BN-0000245358,16014741569,O12297861,BOSTANCIKENT 6 SİT. F BLK.,BOSTANCIKENT 6,BOSTANCIKENT 6,22,Soğanlı,1.dilber Sk.,1.dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.2125971618953,29.04623153420264,9,25,25,10,15,0.4,7.927340577723417
7,Yıldırım · Osmangazi Doğu,BN-0000238254,16014741343,O11455540,BOSTANCIKENT SİT. A BLK.,BOSTANCIKENT,BOSTANCIKENT,40,Soğanlı,4. Tabak Sk.,4. Tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21106191747211,29.042196899535604,5,21,18,9,9,0.5,7.607815878459696
7,Yıldırım · Osmangazi Doğu,BN-0000238255,16014741344,O11455541,BOSTANCIKENT SİT. B BLK.,BOSTANCIKENT,BOSTANCIKENT,21,Soğanlı,4. Tabak Sk.,4. Tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.2108313378999,29.042263565711725,15,33,29,0,29,0.0,7.616943526016671
7,Yıldırım · Osmangazi Doğu,BN-0000238256,16014741345,O11455542,BOSTANCIKENT SİT. C BLK.,BOSTANCIKENT,BOSTANCIKENT,32,Soğanlı,4.tabak Sk.,4.tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21107916914266,29.042603586758176,13,21,17,6,11,0.3529411764705882,7.641804744967822
7,Yıldırım · Osmangazi Doğu,BN-0000235548,16014741232,O11117768,BOTANİK 224 BOSTANCIKENT 1 ETAP SİT. 1 BLK.,BOTANİK 224 BOSTANCIKENT 1 ETAP,BOTANİK 224 BOSTANCIKENT 1 ETAP,2J,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21227091062519,29.04258968307742,5,24,24,9,15,0.375,7.623903956181198
7,Yıldırım · Osmangazi Doğu,BN-0000235547,16014741231,O11117767,BOTANİK 224 BOSTANCIKENT 1 ETAP SİT. 10 BLK.,BOTANİK 224 BOSTANCIKENT 1 ETAP,BOTANİK 224 BOSTANCIKENT 1 ETAP,2A,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21227979841159,29.04298850182116,5,23,23,6,17,0.2608695652173913,7.657450149349578
7,Yıldırım · Osmangazi Doğu,BN-0000235549,16014741233,O11117770,BOTANİK 224 BOSTANCIKENT 1 ETAP SİT. 2 BLK.,BOTANİK 224 BOSTANCIKENT 1 ETAP,BOTANİK 224 BOSTANCIKENT 1 ETAP,2I,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21226165798419,29.042193628954955,6,25,23,7,16,0.3043478260869565,7.590599156527897
7,Yıldırım · Osmangazi Doğu,BN-0000235550,16014741234,O11117771,BOTANİK 224 BOSTANCIKENT 1 ETAP SİT. 3 BLK.,BOTANİK 224 BOSTANCIKENT 1 ETAP,BOTANİK 224 BOSTANCIKENT 1 ETAP,2H,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21196022680364,29.042219035021823,6,26,24,8,16,0.3333333333333333,7.596784215115221
7,Yıldırım · Osmangazi Doğu,BN-0000235542,16014741226,O11117762,BOTANİK 224 BOSTANCIKENT 1 ETAP SİT. 4 BLK.,BOTANİK 224 BOSTANCIKENT 1 ETAP,BOTANİK 224 BOSTANCIKENT 1 ETAP,2G,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21165251809277,29.0422371146879,6,25,23,11,12,0.4782608695652174,7.602581988237045
7,Yıldırım · Osmangazi Doğu,BN-0000235543,16014741227,O11117763,BOTANİK 224 BOSTANCIKENT 1 ETAP SİT. 5 BLK.,BOTANİK 224 BOSTANCIKENT 1 ETAP,BOTANİK 224 BOSTANCIKENT 1 ETAP,2F,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21166965394285,29.042617123247805,6,26,24,8,16,0.3333333333333333,7.63437822879988
7,Yıldırım · Osmangazi Doğu,BN-0000235544,16014741228,O11117764,BOTANİK 224 BOSTANCIKENT 1 ETAP SİT. 6 BLK.,BOTANİK 224 BOSTANCIKENT 1 ETAP,BOTANİK 224 BOSTANCIKENT 1 ETAP,2E,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.2116843130263,29.0430108229851,5,26,24,4,20,0.1666666666666666,7.667368169888275
7,Yıldırım · Osmangazi Doğu,BN-0000235545,16014741229,O11117765,BOTANİK 224 BOSTANCIKENT 1 ETAP SİT. 8 BLK.,BOTANİK 224 BOSTANCIKENT 1 ETAP,BOTANİK 224 BOSTANCIKENT 1 ETAP,2C,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21202516985349,29.04339280813279,7,24,24,6,18,0.25,7.694930972800399
7,Yıldırım · Osmangazi Doğu,BN-0000235546,16014741230,O11117766,BOTANİK 224 BOSTANCIKENT 1 ETAP SİT. 9 BLK.,BOTANİK 224 BOSTANCIKENT 1 ETAP,BOTANİK 224 BOSTANCIKENT 1 ETAP,2B,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21229389998179,29.04337138839641,5,23,23,10,13,0.4347826086956521,7.689587122895356
7,Yıldırım · Osmangazi Doğu,BN-0000263310,16014742045,O13615987,BOTANİK 224 BOSTANCIKENT 1.ETAP SİT. 7 BLK.,BOTANİK 224 BOSTANCIKENT 1.ETAP,BOTANİK 224 BOSTANCIKENT 1.ETAP,2D,Soğanlı,1. Dilber Sk.,1. Dilber Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21169880810604,29.04341568670235,6,25,23,10,13,0.4347826086956521,7.701306262554191
7,Yıldırım · Osmangazi Doğu,BN-0000334662,16014744324,O23245528,C BLOK,BOTANİK 224 7.ETAP,C,114B,Soğanlı,1. Nilüfer Cd.,1. Nilüfer Cd.,Osmangazi,Bursa,BRS-SOGANLI,40.20998641121166,29.04236967195135,5,27,21,0,21,0.0,7.639448864728892
7,Yıldırım · Osmangazi Doğu,BN-0000334663,16014744325,O23245529,D BLOK,BOTANİK 224 7.ETAP,D,23F,Soğanlı,4. Tabak Sk.,4. Tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21023842266048,29.042885438414107,5,24,24,0,24,0.0,7.678645058957937
7,Yıldırım · Osmangazi Doğu,BN-0000334664,16014744326,O23245530,E BLOK,BOTANİK 224 7.ETAP,E,23E,Soğanlı,4. Tabak Sk.,4. Tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.2099985,29.04292225,5,24,24,0,24,0.0,7.68567991367233
7,Yıldırım · Osmangazi Doğu,BN-0000336517,16014744374,O23469893,OKTAY APT.,,,11,Soğanlı,Hale Sk.,Hale Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.210345390600565,29.04025211569612,7,12,9,5,4,0.5555555555555556,7.455532637694899
7,Yıldırım · Osmangazi Doğu,BN-0000318186,16014743340,O19274653,YÜKSELEN PARK ELMAS SİT. A BLK.,YÜKSELEN PARK ELMAS,YÜKSELEN PARK ELMAS,10C,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21390237433286,29.04567354080512,6,24,24,0,24,0.0,7.865626518189381
7,Yıldırım · Osmangazi Doğu,BN-0000318187,16014743341,O19274654,YÜKSELEN PARK ELMAS SİT. B BLK.,YÜKSELEN PARK ELMAS,YÜKSELEN PARK ELMAS,12C,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.213935295906325,29.0462054066718,6,24,24,1,23,0.0416666666666666,7.910313325539318
7,Yıldırım · Osmangazi Doğu,BN-0000318188,16014743342,O19274655,YÜKSELEN PARK ELMAS SİT. C BLK.,YÜKSELEN PARK ELMAS,YÜKSELEN PARK ELMAS,14C,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21394948371335,29.04671995439739,6,24,24,1,23,0.0416666666666666,7.953728209572027
7,Yıldırım · Osmangazi Doğu,BN-0000318189,16014743350,O19274656,YÜKSELEN PARK ELMAS SİT. D BLK.,YÜKSELEN PARK ELMAS,YÜKSELEN PARK ELMAS,2,Soğanlı,4. Sultan Sk.,4. Sultan Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21329464907882,29.046718005760088,21,24,24,5,19,0.2083333333333333,7.960421656762159
7,Yıldırım · Osmangazi Doğu,BN-0000318190,16014743343,O19274657,YÜKSELEN PARK ELMAS SİT. E BLK.,YÜKSELEN PARK ELMAS,YÜKSELEN PARK ELMAS,4,Soğanlı,4. Sultan Sk.,4. Sultan Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21351596998371,29.04680046487261,8,24,24,2,22,0.0833333333333333,7.965007179992964
7,Yıldırım · Osmangazi Doğu,BN-0000318191,16014743292,O19274658,YÜKSELEN PARK ELMAS SİT. F BLK.,YÜKSELEN PARK ELMAS,YÜKSELEN PARK ELMAS,14,Soğanlı,1.Şifa Sk.,1.Şifa Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21298770158414,29.04599054066577,9,24,24,5,19,0.2083333333333333,7.902360747074268
7,Yıldırım · Osmangazi Doğu,BN-0000334006,16014744264,O23190465,YÜKSELENPARK MERCAN SİT. A BLK.,YÜKSELENPARK MERCAN,YÜKSELENPARK MERCAN,21CA,Soğanlı,4. Tabak Sk.,4. Tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21055165170469,29.04282637154984,9,13,10,2,8,0.2,7.668664968761861
7,Yıldırım · Osmangazi Doğu,BN-0000334007,16014744265,O23190466,YÜKSELENPARK MERCAN SİT. B BLK.,YÜKSELENPARK MERCAN,YÜKSELENPARK MERCAN,1,Soğanlı,1. Çiçek Sk.,1. Çiçek Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21040725518703,29.0430467249634,13,13,10,1,9,0.1,7.689491036606817
7,Yıldırım · Osmangazi Doğu,BN-0000334008,16014744266,O23190467,YÜKSELENPARK MERCAN SİT. C BLK.,YÜKSELENPARK MERCAN,YÜKSELENPARK MERCAN,3,Soğanlı,4. Tabak Sk.,4. Tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.2104450883131,29.043329289413684,13,13,10,0,10,0.0,7.712658208446149
7,Yıldırım · Osmangazi Doğu,BN-0000334009,16014744267,O23190468,YÜKSELENPARK MERCAN SİT. D BLK.,YÜKSELENPARK MERCAN,YÜKSELENPARK MERCAN,1,Soğanlı,4. Tabak Sk.,4. Tabak Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.210324199897805,29.043382826041224,13,13,13,3,10,0.2307692307692307,7.7190872027499555
7,Yıldırım · Osmangazi Doğu,BN-0000334010,16014744268,O23190469,YÜKSELENPARK MERCAN SİT. E BLK.,YÜKSELENPARK MERCAN,YÜKSELENPARK MERCAN,5B,Soğanlı,1. Kazanç Sk.,1. Kazanç Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21019990906976,29.04342044517648,13,13,10,2,8,0.2,7.724253395504359
7,Yıldırım · Osmangazi Doğu,BN-0000334011,16014744269,O23190470,YÜKSELENPARK MERCAN SİT. F BLK.,YÜKSELENPARK MERCAN,YÜKSELENPARK MERCAN,3B,Soğanlı,1. Kazanç Sk.,1. Kazanç Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21007393166549,29.043437003313542,13,13,10,1,9,0.1,7.727699145164304
7,Yıldırım · Osmangazi Doğu,BN-0000334012,16014744270,O23190471,YÜKSELENPARK MERCAN SİT. G BLK.,YÜKSELENPARK MERCAN,YÜKSELENPARK MERCAN,1,Soğanlı,1. Aydın Sk.,1. Aydın Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21004215722552,29.043322751488198,13,13,10,1,9,0.1,7.718617711503168
7,Yıldırım · Osmangazi Doğu,BN-0000334013,16014744271,O23190472,YÜKSELENPARK MERCAN SİT. H BLK.,YÜKSELENPARK MERCAN,YÜKSELENPARK MERCAN,2,Soğanlı,1. Aydın Sk.,1. Aydın Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.20999385787978,29.043160742735697,13,13,10,0,10,0.0,7.705799384102044
7,Yıldırım · Osmangazi Doğu,BN-0000331756,16014744178,O22412344,YÜKSELENPARK SAFİR SİT. A BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,1,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21371436361824,29.0456387220506,13,32,27,5,22,0.1851851851851851,7.86461748500898
7,Yıldırım · Osmangazi Doğu,BN-0000331757,16014744179,O22412345,YÜKSELENPARK SAFİR SİT. B BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,22,Soğanlı,1. Şifa Sk.,1. Şifa Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21332109079984,29.046027992741177,7,32,27,5,22,0.1851851851851851,7.901770326981069
7,Yıldırım · Osmangazi Doğu,BN-0000331758,16014744180,O22412346,YÜKSELENPARK SAFİR SİT. C BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,3,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21377113036472,29.04678724503389,20,32,27,4,23,0.1481481481481481,7.961226557634835
7,Yıldırım · Osmangazi Doğu,BN-0000331759,16014744181,O22412347,YÜKSELENPARK SAFİR SİT. D BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,2A,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21377391893936,29.04647007822028,30,32,27,4,23,0.1481481481481481,7.934354914337844
7,Yıldırım · Osmangazi Doğu,BN-0000331760,16014744182,O22412348,YÜKSELENPARK SAFİR SİT. E BLK.,YÜKSELENPARK SAFİR,YÜKSELENPARK SAFİR,3/1,Soğanlı,3. Meltem Sk.,3. Meltem Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21399743434142,29.04647426556352,20,32,28,0,28,0.0,7.932452209859876
7,Yıldırım · Osmangazi Doğu,BN-0000331754,16014744176,O22412342,YÜKSELENPARK YAKUT SİT. A BLK.,YÜKSELENPARK YAKUT,YÜKSELENPARK YAKUT,3,Soğanlı,1. Divan Sk.,1. Divan Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21387426853731,29.04441650938973,5,32,26,5,21,0.1923076923076923,7.759526903449027
7,Yıldırım · Osmangazi Doğu,BN-0000331755,16014744177,O22412343,YÜKSELENPARK YAKUT SİT. B BLK.,YÜKSELENPARK YAKUT,YÜKSELENPARK YAKUT,5,Soğanlı,1. Divan Sk.,1. Divan Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21388472359384,29.04498489061623,6,32,26,6,20,0.2307692307692307,7.807521505916581
7,Yıldırım · Osmangazi Doğu,BN0001122482,34004156465,O33942781,,ATIS PREMİUM 10310,ATIS PREMİUM 10310,39,Soğanlı,Akıllı Sk.,Akıllı Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.21452102413385,29.04570853460048,21,26,20,1,19,0.05,7.862600726941245
7,Yıldırım · Osmangazi Doğu,BN0001122483,34004156466,O33942782,,ATIS PREMİUM 10310,ATIS PREMİUM 10310,12,Soğanlı,1. Akgül Sk.,1. Akgül Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.2146696,29.046242800000005,8,12,10,0,10,0.0,7.906514438431532
7,Yıldırım · Osmangazi Doğu,BN0001122484,34004156467,O33942783,,ATIS PREMİUM 10310,ATIS PREMİUM 10310,28,Soğanlı,1. Akgül Sk.,1. Akgül Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.2145839,29.0462433,20,22,20,2,18,0.1,7.907326920286793
7,Yıldırım · Osmangazi Doğu,BN0001122485,34004156468,O33942784,,ATIS PREMİUM 10310,ATIS PREMİUM 10310,32,Soğanlı,1. Akgül Sk.,1. Akgül Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.2145046475745,29.0462463752427,10,12,10,0,10,0.0,7.908309635324135
7,Yıldırım · Osmangazi Doğu,BN0001122486,34004156469,O33942785,,ATIS PREMİUM 10310,ATIS PREMİUM 10310,36,Soğanlı,1. Akgül Sk.,1. Akgül Sk.,Osmangazi,Bursa,BRS-SOGANLI,40.214408500000005,29.046248650000003,9,12,10,0,10,0.0,7.909391403519366
